2025-06-04 09:33:46
Parameters:
init_smi: CC
program_name: cc
output_path: .\case3\results
pocket_file: .\case3\imatinib_pocket6A.pdb
lr: 0.01
lr_decrease: 0.1
batch_size: 64
gamma: 1.0
learning_iter: 1
target_iter: 10
memory_capacity: 1000
max_episode: 8000
max_step: 5
epsilon: 0.95
epsilon_increase: 0.05
Objective_properties: ['SAscore', 'QED', 'Affinity']

Episode,SAscore,QED,Affinity,SMILES
4443,0.796,0.602,4.75,CCC(=O)C(O)CCC(=O)O
4444,0.844,0.631,4.4,CCCC(C)CC(=O)O
4445,0.922,0.631,4.254,CC(C)CCCC(=O)O
4446,0.849,0.642,4.618,CCC(C)CCCC(=O)O
4447,0.922,0.631,4.254,CC(C)CCCC(=O)O
4448,0.782,0.634,4.993,CCCC(C)CC(N)C(=O)O
4449,0.838,0.587,4.38,CC(N)CCCC(=O)O
4450,0.838,0.587,4.38,CC(N)CCCC(=O)O
4451,0.716,0.496,4.644,C=NC(C)CCCC
4452,0.923,0.55,4.407,O=C(O)CCCCCCO
4453,0.944,0.578,4.88,CCCCCCCCC(=O)O
4454,0.834,0.497,4.708,CCCCC#CCCC(=O)O
4455,0.952,0.567,4.409,CCCCCC(=O)O
4456,0.952,0.567,4.409,CCCCCC(=O)O
4457,0.952,0.567,4.409,CCCCCC(=O)O
4458,0.836,0.668,5.046,CCC(CCCC(C)C)C(=O)O
4459,0.836,0.668,5.046,CCC(CCCC(C)C)C(=O)O
4460,0.741,0.665,4.429,CC1CCC(C(C)C(=O)O)C1
4461,0.843,0.667,5.033,CC(C)CCCC(C)C(=O)O
4462,0.843,0.667,5.033,CC(C)CCCC(C)C(=O)O
4463,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4464,0.721,0.632,4.823,C#CC(C)(CCCC(=O)O)OC
4465,0.874,0.622,4.407,CC(C)(O)CCCC(=O)O
4466,0.874,0.622,4.407,CC(C)(O)CCCC(=O)O
4467,0.929,0.576,4.745,COCCCCCCC(=O)O
4468,0.922,0.631,4.254,CC(C)CCCC(=O)O
4469,0.922,0.631,4.254,CC(C)CCCC(=O)O
4470,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4471,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4472,0.922,0.631,4.254,CC(C)CCCC(=O)O
4473,0.922,0.631,4.254,CC(C)CCCC(=O)O
4474,0.922,0.631,4.254,CC(C)CCCC(=O)O
4475,0.922,0.631,4.254,CC(C)CCCC(=O)O
4476,0.922,0.631,4.254,CC(C)CCCC(=O)O
4477,0.922,0.631,4.254,CC(C)CCCC(=O)O
4478,0.922,0.631,4.254,CC(C)CCCC(=O)O
4479,0.855,0.486,4.788,CC(C)CCCC(=O)OO
4480,0.855,0.486,4.788,CC(C)CCCC(=O)OO
4481,0.749,0.536,4.634,O=C(O)CC1CNC(C(=O)O)C1
4482,0.855,0.486,4.788,CC(C)CCCC(=O)OO
4483,0.855,0.486,4.788,CC(C)CCCC(=O)OO
4484,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4485,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4486,0.809,0.547,4.777,CC(N)(CCCC(=O)O)C(=O)O
4487,0.733,0.626,4.717,C#CC(CC(=O)O)CC(C)C
4488,0.733,0.626,4.717,C#CC(CC(=O)O)CC(C)C
4489,0.849,0.642,4.618,CCC(C)CCCC(=O)O
4490,0.922,0.631,4.254,CC(C)CCCC(=O)O
4491,0.93,0.574,4.455,COCCCCCC(=O)O
4492,0.772,0.682,4.974,CC(C)CC(C)C(C)C(=O)O
4493,0.772,0.682,4.974,CC(C)CC(C)C(C)C(=O)O
4494,0.922,0.631,4.254,CC(C)CCCC(=O)O
4495,0.922,0.631,4.254,CC(C)CCCC(=O)O
4496,0.922,0.631,4.254,CC(C)CCCC(=O)O
4497,0.922,0.631,4.254,CC(C)CCCC(=O)O
4498,0.791,0.651,4.781,CC(CCC(=O)O)C(C)(C)O
4499,0.952,0.567,4.409,CCCCCC(=O)O
4500,0.952,0.567,4.409,CCCCCC(=O)O
4501,0.952,0.567,4.409,CCCCCC(=O)O
4502,0.791,0.651,4.781,CC(CCC(=O)O)C(C)(C)O
4503,0.752,0.539,4.688,CC(C)(O)CC(N)CC(=O)O
4504,0.922,0.631,4.254,CC(C)CCCC(=O)O
4505,0.9,0.597,5.021,CCCC(=O)CCCCC(=O)O
4506,0.86,0.474,4.892,CCCCCC=CCC(=O)O
4507,0.86,0.474,4.892,CCCCCC=CCC(=O)O
4508,0.86,0.474,4.892,CCCCCC=CCC(=O)O
4509,0.9,0.597,5.021,CCCC(=O)CCCCC(=O)O
4510,0.9,0.597,5.021,CCCC(=O)CCCCC(=O)O
4511,0.9,0.597,5.021,CCCC(=O)CCCCC(=O)O
4512,0.946,0.581,4.56,CCCCCCCC(=O)O
4513,0.738,0.596,4.696,C=C(CC(=O)O)CC(N)CCC
4514,0.738,0.596,4.696,C=C(CC(=O)O)CC(N)CCC
4515,0.781,0.511,5.508,CCCC(CCCC(=O)O)NO
4516,0.913,0.678,4.802,O=C(O)CCCC1CCCC1
4517,0.913,0.678,4.802,O=C(O)CCCC1CCCC1
4518,0.913,0.678,4.802,O=C(O)CCCC1CCCC1
4519,0.913,0.678,4.802,O=C(O)CCCC1CCCC1
4520,0.913,0.678,4.802,O=C(O)CCCC1CCCC1
4521,0.93,0.574,4.455,COCCCCCC(=O)O
4522,0.93,0.574,4.455,COCCCCCC(=O)O
4523,0.93,0.574,4.455,COCCCCCC(=O)O
4524,0.922,0.631,4.254,CC(C)CCCC(=O)O
4525,0.854,0.599,5.063,CCCC(C)CCCCC(=O)O
4526,0.922,0.631,4.254,CC(C)CCCC(=O)O
4527,0.748,0.564,4.69,CC1=CC(C(=O)O)CCC1
4528,0.748,0.564,4.69,CC1=CC(C(=O)O)CCC1
4529,0.808,0.639,4.559,CCC1CCC(C(=O)O)C1
4530,0.835,0.576,4.962,CCCCCC(N)CCC(=O)O
4531,0.854,0.599,5.063,CCCC(C)CCCCC(=O)O
4532,0.937,0.513,4.247,CCCCCO
4533,0.93,0.574,4.455,COCCCCCC(=O)O
4534,0.93,0.574,4.455,COCCCCCC(=O)O
4535,0.93,0.574,4.455,COCCCCCC(=O)O
4536,0.859,0.587,4.97,CCCCC(N)C(=O)O
4537,0.922,0.539,4.376,O=C(O)CCCCCO
4538,0.857,0.599,5.138,CCCCCCC(C)CC(=O)O
4539,0.913,0.678,4.802,O=C(O)CCCC1CCCC1
4540,0.913,0.678,4.802,O=C(O)CCCC1CCCC1
4541,0.787,0.597,4.538,O=C(O)CC1CCC(O)C1
4542,0.915,0.614,4.527,O=C(O)CC1CCCC1
4543,0.922,0.631,4.254,CC(C)CCCC(=O)O
4544,0.915,0.614,4.527,O=C(O)CC1CCCC1
4545,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4546,0.913,0.678,4.802,O=C(O)CCCC1CCCC1
4547,0.874,0.622,4.407,CC(C)(O)CCCC(=O)O
4548,0.874,0.622,4.407,CC(C)(O)CCCC(=O)O
4549,0.874,0.622,4.407,CC(C)(O)CCCC(=O)O
4550,0.874,0.622,4.407,CC(C)(O)CCCC(=O)O
4551,0.874,0.622,4.407,CC(C)(O)CCCC(=O)O
4552,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4553,0.807,0.498,4.298,O=C(O)C1CCCN1
4554,0.874,0.622,4.407,CC(C)(O)CCCC(=O)O
4555,0.952,0.567,4.409,CCCCCC(=O)O
4556,0.747,0.485,4.947,O=C(O)C(O)CC=CCCO
4557,0.874,0.622,4.407,CC(C)(O)CCCC(=O)O
4558,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4559,0.93,0.574,4.455,COCCCCCC(=O)O
4560,0.93,0.574,4.455,COCCCCCC(=O)O
4561,0.93,0.574,4.455,COCCCCCC(=O)O
4562,0.915,0.614,4.527,O=C(O)CC1CCCC1
4563,0.922,0.539,4.376,O=C(O)CCCCCO
4564,0.817,0.495,4.194,O=C(O)CC(O)CCCO
4565,0.922,0.539,4.376,O=C(O)CCCCCO
4566,0.744,0.629,4.428,CC1(CC(=O)O)CCCO1
4567,0.922,0.631,4.254,CC(C)CCCC(=O)O
4568,0.922,0.631,4.254,CC(C)CCCC(=O)O
4569,0.762,0.447,4.88,N#CCCCC(=N)C(=O)O
4570,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4571,0.93,0.574,4.455,COCCCCCC(=O)O
4572,0.799,0.492,4.714,NC(CCCO)CC(=O)O
4573,0.799,0.492,4.714,NC(CCCO)CC(=O)O
4574,0.799,0.492,4.714,NC(CCCO)CC(=O)O
4575,0.849,0.642,4.618,CCC(C)CCCC(=O)O
4576,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4577,0.813,0.616,4.966,CCCCC(=O)C(C)C(=O)O
4578,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4579,0.862,0.601,4.686,CCCCCC(C)C(=O)O
4580,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4581,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4582,0.922,0.631,4.254,CC(C)CCCC(=O)O
4583,0.922,0.631,4.254,CC(C)CCCC(=O)O
4584,0.922,0.631,4.254,CC(C)CCCC(=O)O
4585,0.849,0.642,4.618,CCC(C)CCCC(=O)O
4586,0.952,0.567,4.409,CCCCCC(=O)O
4587,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4588,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4589,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4590,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4591,0.922,0.631,4.254,CC(C)CCCC(=O)O
4592,0.849,0.642,4.618,CCC(C)CCCC(=O)O
4593,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4594,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4595,0.922,0.631,4.254,CC(C)CCCC(=O)O
4596,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4597,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4598,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4599,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4600,0.873,0.588,4.258,CC(C)=CCCC(=O)O
4601,0.789,0.596,4.579,C=CC(C)CCCC(=O)O
4602,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4603,0.819,0.665,4.796,CCC(CCCC(=O)O)C(C)=O
4604,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4605,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4606,0.752,0.566,4.423,CCC(=O)CC#CC(=O)O
4607,0.922,0.631,4.254,CC(C)CCCC(=O)O
4608,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4609,0.89,0.631,4.43,CCC(=O)CCCC(=O)O
4610,0.922,0.631,4.254,CC(C)CCCC(=O)O
4611,0.922,0.631,4.254,CC(C)CCCC(=O)O
4612,0.849,0.642,4.618,CCC(C)CCCC(=O)O
4613,0.697,0.654,4.999,CC(C)C1=NC(C(=O)O)CC1
4614,0.922,0.631,4.254,CC(C)CCCC(=O)O
4615,0.922,0.631,4.254,CC(C)CCCC(=O)O
4616,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4617,0.849,0.642,4.618,CCC(C)CCCC(=O)O
4618,0.922,0.631,4.254,CC(C)CCCC(=O)O
4619,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4620,0.867,0.6,4.581,CC(C)CCC(=O)C(=O)O
4621,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4622,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4623,0.648,0.572,4.748,CCC(C)C#CC(O)C(=O)O
4624,0.922,0.631,4.254,CC(C)CCCC(=O)O
4625,0.707,0.553,4.413,O=C(O)CC1=CCCC1O
4626,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4627,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4628,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4629,0.922,0.631,4.254,CC(C)CCCC(=O)O
4630,0.922,0.631,4.254,CC(C)CCCC(=O)O
4631,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4632,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4633,0.835,0.608,4.693,CCCC(O)CCC(=O)O
4634,0.835,0.608,4.693,CCCC(O)CCC(=O)O
4635,0.835,0.608,4.693,CCCC(O)CCC(=O)O
4636,0.815,0.708,5.478,CC(CCCC(=O)O)C(C)(C)C
4637,0.946,0.581,4.56,CCCCCCCC(=O)O
4638,0.952,0.567,4.409,CCCCCC(=O)O
4639,0.808,0.641,4.878,CC(C)C(CO)CCCC(=O)O
4640,0.808,0.641,4.878,CC(C)C(CO)CCCC(=O)O
4641,0.786,0.643,5.146,CCCC(C)C(O)CCC(=O)O
4642,0.922,0.631,4.254,CC(C)CCCC(=O)O
4643,0.922,0.631,4.254,CC(C)CCCC(=O)O
4644,0.928,0.601,4.546,CC(C)CCCCC(=O)O
4645,0.767,0.685,5.016,CC(C)C(C#N)CCCC(=O)O
4646,0.928,0.601,4.546,CC(C)CCCCC(=O)O
4647,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4648,0.852,0.634,4.74,CC(C)(CN)CCCC(=O)O
4649,0.922,0.631,4.254,CC(C)CCCC(=O)O
4650,0.922,0.631,4.254,CC(C)CCCC(=O)O
4651,0.922,0.631,4.254,CC(C)CCCC(=O)O
4652,0.812,0.61,4.752,C=C(CC(=O)O)CC(C)C
4653,0.922,0.631,4.254,CC(C)CCCC(=O)O
4654,0.922,0.631,4.254,CC(C)CCCC(=O)O
4655,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4656,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4657,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4658,0.928,0.601,4.546,CC(C)CCCCC(=O)O
4659,0.922,0.631,4.254,CC(C)CCCC(=O)O
4660,0.789,0.596,4.579,C=CC(C)CCCC(=O)O
4661,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4662,0.922,0.631,4.254,CC(C)CCCC(=O)O
4663,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4664,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4665,0.922,0.631,4.254,CC(C)CCCC(=O)O
4666,0.952,0.567,4.409,CCCCCC(=O)O
4667,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4668,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4669,0.922,0.631,4.254,CC(C)CCCC(=O)O
4670,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4671,0.922,0.631,4.254,CC(C)CCCC(=O)O
4672,0.922,0.631,4.254,CC(C)CCCC(=O)O
4673,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4674,0.922,0.631,4.254,CC(C)CCCC(=O)O
4675,0.922,0.631,4.254,CC(C)CCCC(=O)O
4676,0.814,0.616,4.72,CC(C)CC(N)CC(=O)O
4677,0.874,0.622,4.407,CC(C)(O)CCCC(=O)O
4678,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4679,0.681,0.46,5.108,C#CC(O)(C#N)CCCC(=O)O
4680,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4681,0.765,0.503,4.792,CCC(O)CC(N)C(=O)O
4682,0.922,0.631,4.254,CC(C)CCCC(=O)O
4683,0.784,0.379,5.105,CC(CCCC(=O)O)NN
4684,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4685,0.922,0.631,4.254,CC(C)CCCC(=O)O
4686,0.838,0.667,4.751,CC(C)C(C)CCCC(=O)O
4687,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4688,0.832,0.656,4.458,CC(C)CC(C)CC(=O)O
4689,0.922,0.631,4.254,CC(C)CCCC(=O)O
4690,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4691,0.711,0.57,4.983,CCCC1CC(N)C(=O)O1
4692,0.711,0.57,4.983,CCCC1CC(N)C(=O)O1
4693,0.711,0.57,4.983,CCCC1CC(N)C(=O)O1
4694,0.711,0.57,4.983,CCCC1CC(N)C(=O)O1
4695,0.782,0.634,4.993,CCCC(C)CC(N)C(=O)O
4696,0.89,0.631,4.43,CCC(=O)CCCC(=O)O
4697,0.952,0.567,4.409,CCCCCC(=O)O
4698,0.89,0.631,4.43,CCC(=O)CCCC(=O)O
4699,0.922,0.631,4.254,CC(C)CCCC(=O)O
4700,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4701,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4702,0.922,0.631,4.254,CC(C)CCCC(=O)O
4703,0.89,0.631,4.43,CCC(=O)CCCC(=O)O
4704,0.89,0.631,4.43,CCC(=O)CCCC(=O)O
4705,0.89,0.631,4.43,CCC(=O)CCCC(=O)O
4706,0.818,0.641,5.104,CC(C)CC(N)CCCC(=O)O
4707,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4708,0.89,0.631,4.43,CCC(=O)CCCC(=O)O
4709,0.838,0.656,4.481,CC(C)C(C)CCC(=O)O
4710,0.922,0.631,4.254,CC(C)CCCC(=O)O
4711,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4712,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4713,0.913,0.678,4.802,O=C(O)CCCC1CCCC1
4714,0.946,0.581,4.56,CCCCCCCC(=O)O
4715,0.838,0.667,4.751,CC(C)C(C)CCCC(=O)O
4716,0.838,0.667,4.751,CC(C)C(C)CCCC(=O)O
4717,0.946,0.581,4.56,CCCCCCCC(=O)O
4718,0.899,0.639,4.984,CCCCC(=O)CCCC(=O)O
4719,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4720,0.781,0.692,5.062,CC(CCC(C)C(C)C)C(=O)O
4721,0.876,0.474,4.856,CC=CCCCCCC(=O)O
4722,0.946,0.581,4.56,CCCCCCCC(=O)O
4723,0.838,0.667,4.751,CC(C)C(C)CCCC(=O)O
4724,0.838,0.667,4.751,CC(C)C(C)CCCC(=O)O
4725,0.949,0.578,4.319,CCCCCCC(=O)O
4726,0.949,0.578,4.319,CCCCCCC(=O)O
4727,0.949,0.578,4.319,CCCCCCC(=O)O
4728,0.949,0.578,4.319,CCCCCCC(=O)O
4729,0.922,0.631,4.254,CC(C)CCCC(=O)O
4730,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4731,0.913,0.678,4.802,O=C(O)CCCC1CCCC1
4732,0.913,0.678,4.802,O=C(O)CCCC1CCCC1
4733,0.922,0.631,4.254,CC(C)CCCC(=O)O
4734,0.922,0.631,4.254,CC(C)CCCC(=O)O
4735,0.922,0.631,4.254,CC(C)CCCC(=O)O
4736,0.922,0.631,4.254,CC(C)CCCC(=O)O
4737,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4738,0.798,0.543,4.673,CC(C)(O)C(O)CCC(=O)O
4739,0.922,0.631,4.254,CC(C)CCCC(=O)O
4740,0.922,0.631,4.254,CC(C)CCCC(=O)O
4741,0.922,0.631,4.254,CC(C)CCCC(=O)O
4742,0.719,0.45,5.018,CC(C)(O)C(=N)CCC=O
4743,0.613,0.346,5.347,C=C1CCC=NC1C(=O)OO
4744,0.891,0.472,4.677,CCCCCC(=O)CC(=O)O
4745,0.922,0.631,4.254,CC(C)CCCC(=O)O
4746,0.922,0.631,4.254,CC(C)CCCC(=O)O
4747,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4748,0.922,0.631,4.254,CC(C)CCCC(=O)O
4749,0.922,0.631,4.254,CC(C)CCCC(=O)O
4750,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4751,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4752,0.922,0.631,4.254,CC(C)CCCC(=O)O
4753,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4754,0.946,0.581,4.56,CCCCCCCC(=O)O
4755,0.922,0.631,4.254,CC(C)CCCC(=O)O
4756,0.89,0.631,4.43,CCC(=O)CCCC(=O)O
4757,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4758,0.922,0.631,4.254,CC(C)CCCC(=O)O
4759,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4760,0.89,0.631,4.43,CCC(=O)CCCC(=O)O
4761,0.946,0.581,4.56,CCCCCCCC(=O)O
4762,0.89,0.631,4.43,CCC(=O)CCCC(=O)O
4763,0.922,0.631,4.254,CC(C)CCCC(=O)O
4764,0.89,0.631,4.43,CCC(=O)CCCC(=O)O
4765,0.922,0.631,4.254,CC(C)CCCC(=O)O
4766,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4767,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4768,0.915,0.614,4.527,O=C(O)CC1CCCC1
4769,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4770,0.946,0.581,4.56,CCCCCCCC(=O)O
4771,0.922,0.631,4.254,CC(C)CCCC(=O)O
4772,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4773,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4774,0.922,0.631,4.254,CC(C)CCCC(=O)O
4775,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4776,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4777,0.832,0.656,4.458,CC(C)CC(C)CC(=O)O
4778,0.952,0.567,4.409,CCCCCC(=O)O
4779,0.922,0.631,4.254,CC(C)CCCC(=O)O
4780,0.922,0.631,4.254,CC(C)CCCC(=O)O
4781,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4782,0.832,0.656,4.458,CC(C)CC(C)CC(=O)O
4783,0.841,0.61,4.55,C=C(CCC(=O)O)C(C)C
4784,0.817,0.659,4.7,CCC(=O)C(C)CCC(=O)O
4785,0.849,0.642,4.618,CCC(C)CCCC(=O)O
4786,0.844,0.633,4.612,CC(C)(C)CCC(=O)C(=O)O
4787,0.8,0.639,4.55,CC1CCC(CC(=O)O)C1
4788,0.711,0.437,4.816,CCCC(N)C(O)C(NC)C(=O)O
4789,0.8,0.639,4.55,CC1CCC(CC(=O)O)C1
4790,0.726,0.63,4.572,CC1(CC(=O)O)CCC(O)C1
4791,0.774,0.644,5.076,C=C(CCC(C)C(C)C)C(=O)O
4792,0.838,0.667,4.751,CC(C)C(C)CCCC(=O)O
4793,0.838,0.667,4.751,CC(C)C(C)CCCC(=O)O
4794,0.887,0.366,5.399,CCCCCCCCC(=O)OO
4795,0.887,0.366,5.399,CCCCCCCCC(=O)OO
4796,0.913,0.678,4.802,O=C(O)CCCC1CCCC1
4797,0.913,0.678,4.802,O=C(O)CCCC1CCCC1
4798,0.913,0.678,4.802,O=C(O)CCCC1CCCC1
4799,0.776,0.634,4.791,CC(C)C(C)CC=CC(=O)O
4800,0.781,0.692,5.618,CC(CC(=O)O)CC(C)C(C)C
4801,0.849,0.642,4.618,CCC(C)CCCC(=O)O
4802,0.858,0.596,4.963,C=C(CCCC)CCCC(=O)O
4803,0.913,0.678,4.802,O=C(O)CCCC1CCCC1
4804,0.915,0.614,4.527,O=C(O)CC1CCCC1
4805,0.717,0.608,4.606,N=C1CCC(CC(=O)O)C1
4806,0.832,0.656,4.458,CC(C)CC(C)CC(=O)O
4807,0.775,0.602,4.623,CCC(CCCC(=O)O)C(C)=N
4808,0.941,0.571,5.053,CCCCCCCCCC(=O)O
4809,0.941,0.571,5.053,CCCCCCCCCC(=O)O
4810,0.952,0.567,4.409,CCCCCC(=O)O
4811,0.816,0.633,4.813,CC1=C(CCC(=O)O)CCC1
4812,0.838,0.656,4.481,CC(C)C(C)CCC(=O)O
4813,0.922,0.631,4.254,CC(C)CCCC(=O)O
4814,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4815,0.768,0.581,5.499,CCCC(N)CCCC(=O)ON
4816,0.768,0.581,5.499,CCCC(N)CCCC(=O)ON
4817,0.922,0.631,4.254,CC(C)CCCC(=O)O
4818,0.773,0.602,4.816,CC(C)(CC=N)CCCC(=O)O
4819,0.828,0.625,5.521,CCC(CC)CCCC(=O)ON
4820,0.828,0.625,5.521,CCC(CC)CCCC(=O)ON
4821,0.831,0.497,5.269,CCC(CC)CCCC(=O)OO
4822,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4823,0.831,0.497,5.269,CCC(CC)CCCC(=O)OO
4824,0.797,0.68,4.305,CCC1CCC(CC(=O)O)C1
4825,0.843,0.692,5.032,CC(C)C(C)(C)CCCC(=O)O
4826,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4827,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4828,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4829,0.781,0.59,4.903,CCCC(=O)C(C)O
4830,0.808,0.615,4.756,CC(C#N)CCCCC(=O)O
4831,0.757,0.684,5.481,CCCC(C)C(C(=O)O)N(C)C
4832,0.794,0.596,4.929,C=CCC(CC)CCCC(=O)O
4833,0.883,0.645,4.701,CCC(CC)CCCC(=O)O
4834,0.669,0.635,4.359,CC(C(=O)O)C1CCC(=N)C1
4835,0.74,0.57,4.443,CC1CCC(CC(O)O)C1
4836,0.8,0.639,4.55,CC1CCC(CC(=O)O)C1
4837,0.856,0.631,4.552,CCCCC(C)C(=O)O
4838,0.838,0.656,4.628,CC(C)CCC(C)C(=O)O
4839,0.7,0.601,5.14,CC(C=N)CCCC(C)C(=O)O
4840,0.738,0.578,4.614,CC(CC=N)CCCC(=O)O
4841,0.82,0.655,4.887,CCCCC(C(=O)O)N(C)C
4842,0.913,0.678,4.802,O=C(O)CCCC1CCCC1
4843,0.913,0.678,4.802,O=C(O)CCCC1CCCC1
4844,0.852,0.605,5.075,CC(C)CCCC(=O)ON
4845,0.745,0.404,5.552,CC(CCCC(N)C(=O)O)OO
4846,0.946,0.581,4.56,CCCCCCCC(=O)O
4847,0.941,0.571,5.053,CCCCCCCCCC(=O)O
4848,0.82,0.655,4.887,CCCCC(C(=O)O)N(C)C
4849,0.847,0.669,4.902,COCC(C)(C)CCCC(=O)O
4850,0.885,0.474,5.633,CCCCCCCCC(=O)ON
4851,0.843,0.618,5.163,CCCCC(O)CCCC(=O)O
4852,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4853,0.889,0.659,4.524,CC(C)(C)CCCC(=O)O
4854,0.849,0.642,4.618,CCC(C)CCCC(=O)O
4855,0.746,0.522,5.188,CCCC(N)C(=N)CCC(=O)O
4856,0.822,0.615,4.716,CCCC(N)CCCC(=O)O
4857,0.813,0.685,4.977,CC(CCC(C)(C)C)C(=O)O
4858,0.675,0.547,5.545,CCC(C)CC(=N)C(=N)C(=O)O
4859,0.822,0.619,4.82,CCCC(N)CCCC(=O)OC
4860,0.716,0.591,4.752,NC(CC1C=CCC1)C(=O)O
4861,0.913,0.678,4.802,O=C(O)CCCC1CCCC1
4862,0.913,0.678,4.802,O=C(O)CCCC1CCCC1
4863,0.913,0.678,4.802,O=C(O)CCCC1CCCC1
4864,0.913,0.678,4.802,O=C(O)CCCC1CCCC1
4865,0.913,0.678,4.802,O=C(O)CCCC1CCCC1
4866,0.862,0.601,4.686,CCCCCC(C)C(=O)O
4867,0.816,0.633,4.813,CC1=C(CCC(=O)O)CCC1
4868,0.913,0.678,4.802,O=C(O)CCCC1CCCC1
4869,0.913,0.678,4.802,O=C(O)CCCC1CCCC1
4870,0.735,0.613,5.679,CC1CCCC1CC(=O)ON
4871,0.913,0.678,4.802,O=C(O)CCCC1CCCC1
4872,0.913,0.678,4.802,O=C(O)CCCC1CCCC1
4873,0.913,0.678,4.802,O=C(O)CCCC1CCCC1
