2025-06-04 16:47:59
Parameters:
init_smi: Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12
program_name: ZM241385
output_path: .\case4\results
pocket_file: .\case4\ZM241385_pocket6A.pdb
lr: 0.01
lr_decrease: 0.1
batch_size: 64
gamma: 1.0
learning_iter: 1
target_iter: 10
memory_capacity: 1000
max_episode: 4000
max_step: 5
epsilon: 0.95
epsilon_increase: 0.05
Objective_properties: ['SAscore', 'QED', 'Affinity']

Episode,SAscore,QED,Affinity,SMILES
207,0.723,0.323,8.903,N=C=C(Cc1ccc(O)cc1)Nc1nc(N)n2nc(-c3occc3O)nc2n1
208,0.646,0.357,7.412,Cc1ccoc1-c1nc2nc(N3CCc4cc(N)c(O)c3c4)nc(N)n2n1
209,0.625,0.455,8.581,Cc1coc(-c2nc3nc(N=C4Cc5ccc(O)c4c5N)nc(N)n3n2)c1
210,0.744,0.541,7.632,Cc1coc(-c2nc3nc(N=CCc4ccc(O)cc4)nc(N)n3n2)c1
211,0.635,0.227,8.931,Nc1cc(OO)c2cc1CCN2c1nc(N)n2nc(-c3cc(O)co3)nc2n1
212,0.763,0.234,8.03,Cc1cc(O)ccc1C(=O)C(=N)Nc1nc(N)n2nc(-c3ccco3)nc2n1
213,0.73,0.498,7.185,Cc1coc(-c2nc3nc(NCC(O)c4ccc(O)cc4)ncn3n2)c1
214,0.75,0.416,8.301,C=C(Cc1ccc(O)cc1)Nc1nc(N)n2nc(-c3cc(O)co3)nc2n1
215,0.788,0.5,7.783,C=C(Cc1ccc(O)cc1)Nc1nc(N)n2nc(-c3ccco3)nc2n1
216,0.626,0.52,7.341,Oc1ccc(CC2Nc3nc(n4nc(-c5ccco5)nc4n3)N2)cc1
217,0.592,0.434,8.177,Oc1ccc(CC2Nc3nc(n4nc(-c5ccc(O)o5)nc4n3)N2)cc1
218,0.705,0.172,8.554,Cc1cc(O)ccc1CC(=Nc1nc(N)n2nc(-c3ccc(O)o3)nc2n1)OO
219,0.566,0.339,8.548,N=C(c1ccc(O)cc1)C1Nc2nc(n3nc(-c4ccc(O)o4)nc3n2)N1
220,0.751,0.34,8.629,Cc1cc(O)cc(O)c1CCNc1nc(N)n2nc(-c3ccc(O)o3)nc2n1
221,0.76,0.169,7.817,Nc1cc(CC(=O)N(O)c2nc(N)n3nc(-c4ccco4)nc3n2)ccc1O
222,0.775,0.246,7.61,COc1ccc(CC(=O)Nc2nc(NN)n3nc(-c4ccco4)nc3n2)c(ON)c1
223,0.736,0.194,8.249,CN=NNc1nc(N=C(N)Cc2ccc(O)cc2)nc2nc(-c3ccco3)nn12
224,0.742,0.385,7.645,Nc1nc(NC(N)Cc2ccc(O)cc2)nc2nc(-c3ccco3)nn12
225,0.731,0.372,7.596,Cc1cc(O)oc1-c1nc2nc(N(O)CCc3ccc(O)cc3)nc(N)n2n1
226,0.772,0.422,7.231,Cc1cc(CCN(CN)c2nc(N)n3nc(-c4ccco4)nc3n2)ccc1O
227,0.772,0.422,7.231,Cc1cc(CCN(CN)c2nc(N)n3nc(-c4ccco4)nc3n2)ccc1O
228,0.735,0.544,6.939,Cc1cc(C=C=Nc2nc(N)n3nc(-c4ccco4)nc3n2)ccc1O
229,0.735,0.544,6.939,Cc1cc(C=C=Nc2nc(N)n3nc(-c4ccco4)nc3n2)ccc1O
230,0.778,0.494,7.596,CCc1cc(C=CNc2nc(N)n3nc(-c4ccco4)nc3n2)ccc1O
231,0.741,0.307,7.934,CCNc1ccoc1-c1nc2nc(NC=Cc3ccc(O)c(O)c3)nc(N)n2n1
232,0.678,0.308,7.578,C=C(c1ccc(O)c(O)c1)C(C)Nc1nc(N)n2nc(-c3oc(O)cc3C)nc2n1
233,0.636,0.133,7.733,Cc1cc(CC(O)N(N)c2nc(N=N)n3nc(-c4occc4N)nc3n2)ccc1O
234,0.778,0.416,7.882,C=C(Cc1ccc(OC)cc1)Nc1nc(NO)n2nc(-c3ccco3)nc2n1
235,0.566,0.243,7.412,NN(c1nc(NOC=O)n2nc(-c3ccco3)nc2n1)C1Cc2ccc(O)c1c2
236,0.778,0.416,7.882,C=C(Cc1ccc(OC)cc1)Nc1nc(NO)n2nc(-c3ccco3)nc2n1
237,0.675,0.237,7.487,C=C(c1ccc(O)c(O)c1)C(C)Nc1nc(NO)n2nc(-c3cc(C)co3)nc2n1
238,0.731,0.317,6.993,CC(Cc1ccc(O)cc1O)Nc1nc(NC(N)=O)n2nc(-c3ccco3)nc2n1
239,0.708,0.339,8.69,CC(Cc1ccc(O)cc1O)Nc1nc(N)n2nc(-c3occc3N)nc2n1
240,0.639,0.169,7.367,N=CC(Nc1nc(NO)n2nc(-c3ccco3)nc2n1)C(N)c1ccc(O)cc1O
241,0.72,0.134,7.29,C=C(CNc1nc(NNN)n2nc(-c3ccco3)nc2n1)c1ccc(ON)c(N)c1
242,0.554,0.241,7.259,NC1(C(O)Nc2nc(NO)n3nc(-c4ccco4)nc3n2)Oc2ccc1cc2
243,0.724,0.187,8.19,NNc1ccc(-c2nc3nc(N(N)CCc4ccc(O)cc4)nc(NO)n3n2)o1
244,0.6,0.41,6.961,Nc1ccc(-c2nc3nc4nc(n3n2)NN4CC(N)c2ccc(O)cc2)o1
245,0.585,0.24,6.918,NNC(CN1Nc2nc1nc1nc(-c3ccc(N)o3)nn21)c1ccc(O)cc1
246,0.647,0.344,7.634,Cc1ccc(-c2nc3nc(N4CCc5ccc(O)c4c5)nc(N(C)NN)n3n2)o1
247,0.741,0.196,8.25,CN(N=O)c1c(O)ccc(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)c1N
248,0.608,0.297,7.463,CNC1CN(c2nc(NN)n3nc(-c4ccco4)nc3n2)c2cc1cc(C)c2O
249,0.793,0.459,7.442,Cc1ccc(O)cc1OCNc1nc(N)n2nc(-c3ccco3)nc2n1
250,0.742,0.13,7.687,N=C(Nc1nc(N)n2nc(-c3ccco3)nc2n1)C(=N)c1ccc(O)c(N)c1
251,0.765,0.329,8.386,COc1ccc(CCN(O)c2nc(N)n3nc(-c4ccco4)nc3n2)c(N)c1
252,0.729,0.257,7.826,CNc1ccoc1-c1nc2nc(N(O)CCc3ccc(OC)cc3N)nc(N)n2n1
253,0.633,0.414,8.917,C=c1c2c3cc(O)cc2n(-c2nc(N)n4nc(-c5ccc(O)o5)nc4n2)c1c3
254,0.736,0.328,7.128,CNc1ccoc1-c1nc2nc(NCCc3ccc(OC#N)cc3O)nc(N)n2n1
255,0.652,0.25,6.955,CC1CN(c2nc(NN)n3nc(-c4cc(O)co4)nc3n2)c2cc(O)cc(O)c21
256,0.685,0.487,8.191,CC1CN(c2nc(N)n3nc(-c4cc(O)co4)nc3n2)c2cc(O)ccc21
257,0.679,0.216,7.482,CNc1ccoc1-c1nc2nc(NCC(O)c3c(N)cc(O)cc3O)nc(N)n2n1
258,0.679,0.216,7.482,CNc1ccoc1-c1nc2nc(NCC(O)c3c(N)cc(O)cc3O)nc(N)n2n1
259,0.735,0.389,8.01,C=COc1ccc(CCNc2nc(N)n3nc(-c4cc(C#N)co4)nc3n2)c(O)c1
260,0.59,0.467,7.19,CNC1CN(c2nc(N)n3nc(-c4cc(C#N)co4)nc3n2)c2cc1ccc2O
261,0.59,0.467,7.19,CNC1CN(c2nc(N)n3nc(-c4cc(C#N)co4)nc3n2)c2cc1ccc2O
262,0.728,0.278,8.515,NNOc1ccc(C=CN(O)c2nc(N)n3nc(-c4ccco4)nc3n2)cc1
263,0.642,0.534,7.89,Cc1cc2c(cc1O)N1C(=Nc3nc1nc1nc(-c4ccco4)nn31)C2=N
264,0.799,0.428,7.893,CC(=O)c1cc(O)ccc1CCNc1nc(N)n2nc(-c3ccco3)nc2n1
265,0.664,0.109,8.736,NNNc1cc(C(N)CNc2nc(N)n3nc(-c4cc(N)co4)nc3n2)ccc1O
266,0.728,0.455,8.125,C=C1Cc2c(N)cc(O)cc2N1c1nc(N)n2nc(-c3ccco3)nc2n1
267,0.55,0.306,8.417,Nc1coc(-c2nc3nc(NC4Cc5ccc(O)c4c5)nc(N=NO)n3n2)c1
268,0.567,0.29,8.131,Cc1cc(ON)cc(N)c1C(O)C1=Nc2nc(nc3nc(-c4ccco4)nn23)N1
269,0.565,0.461,8.38,Nc1coc(-c2nc3nc(NC4Cc5ccc(O)c4c5)nc(N=O)n3n2)c1
270,0.731,0.441,8.026,Cc1oc(-c2nc3nc(N4CCc5ccc(O)cc54)nc(NC=O)n3n2)cc1N
271,0.709,0.452,7.886,Nc1coc(-c2nc3nc(NC=Cc4ccc(O)cc4)nc(N=O)n3n2)c1
272,0.722,0.447,7.899,Nc1coc(-c2nc3nc(N4CCc5ccc(O)cc54)nc(NC=O)n3n2)c1
273,0.701,0.368,8.183,CNc1nc(NC(N)Cc2ccc(O)cc2)nc2nc(-c3cc(C)co3)nn12
274,0.771,0.469,8.171,CNc1nc(NCCc2ccc(O)c(C)c2)nc2nc(-c3cc(C)co3)nn12
275,0.716,0.278,7.988,C=CN(CCc1ccc(O)c(N)c1)c1nc(N)n2nc(-c3ccc(O)o3)nc2n1
276,0.782,0.478,8.021,CNc1nc(NCCc2ccc(O)cc2)nc2nc(-c3cc(C)co3)nn12
277,0.782,0.478,8.021,CNc1nc(NCCc2ccc(O)cc2)nc2nc(-c3cc(C)co3)nn12
278,0.708,0.282,7.516,Cc1coc(-c2nc3nc(NC=Cc4ccc(O)cc4)nc(N(O)CN)n3n2)c1
279,0.63,0.45,7.878,Cc1coc(-c2nc3nc4nc(n3n2)N=C(Cc2ccc(O)cc2O)N4N)c1
280,0.596,0.431,7.877,Cc1coc(-c2nc3nc(NC4C(=N)c5ccc(O)c4c5)nc(N)n3n2)c1
281,0.661,0.181,8.14,Cc1coc(-c2nc3nc(N(O)C(O)Cc4ccc(O)cc4N)nc(N)n3n2)c1
282,0.696,0.258,8.1,Cc1cc(CCN(NC(C)N)c2nc(N)n3nc(-c4ccco4)nc3n2)ccc1O
283,0.542,0.301,8.296,NC1=C2CC(=C1CC(O)N(O)c1nc(N)n3nc(-c4ccco4)nc3n1)C=C2O
284,0.783,0.409,7.881,CCc1cc(ON)ccc1CCNc1nc(N)n2nc(-c3ccco3)nc2n1
285,0.771,0.375,7.391,CCCc1cc(ON)c(C)cc1CCNc1nc(N)n2nc(-c3ccco3)nc2n1
286,0.763,0.442,7.541,CC(C)c1cc(ON)ccc1CCN(C)c1nc(N)n2nc(-c3ccco3)nc2n1
287,0.645,0.517,7.58,Nc1nc(NC2Cc3ccc(O)c2c3)nc2nc(-c3ccco3)nn12
288,0.624,0.372,7.76,Nc1nc(NC2Cc3ccc(OO)c2c3)nc2nc(-c3ccco3)nn12
289,0.785,0.418,7.529,Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3cc(O)co3)nn12
290,0.763,0.286,7.541,Nc1coc(-c2nc3nc(NC(=O)C(=O)c4ccc(O)cc4)nc(N)n3n2)c1
291,0.779,0.455,7.936,Nc1nc(N(O)CCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12
292,0.728,0.252,7.496,Nc1coc(-c2nc3nc(NC(=O)C(=O)c4ccc(O)cc4)nc(N=O)n3n2)c1
293,0.702,0.143,7.729,Nc1coc(-c2nc3nc(N(N)CCc4ccc(OO)c(C=O)c4)nc(N)n3n2)c1
294,0.743,0.16,7.437,Nc1coc(-c2nc3nc(NC(=O)C(=O)c4ccc(OO)cc4)nc(N)n3n2)c1
295,0.59,0.359,7.857,Nc1nc(N(O)C2Cc3ccc(OO)c2c3)nc2nc(-c3ccco3)nn12
296,0.729,0.504,8.764,Cc1cc(O)cc2c1CC(Nc1nc(N)n3nc(-c4ccco4)nc3n1)C2
297,0.646,0.405,8.705,Nc1nc(-n2c3cc4c(O)ccc(c42)C3=O)nc2nc(-c3ccc(O)o3)nn12
298,0.734,0.263,7.483,CCc1c(CCN(O)c2nc(N)n3nc(-c4ccco4)nc3n2)ccc(O)c1NC
299,0.689,0.161,7.459,Cc1c(CCN(N)c2nc(N)n3nc(-c4cc(N)co4)nc3n2)ccc(ON)c1N
300,0.715,0.352,8.246,CCc1cc(O)ccc1CCN(O)c1nc(N)n2nc(-c3cc(N)co3)nc2n1
301,0.71,0.268,7.607,Nc1coc(-c2nc3nc(N(O)CCc4ccc(O)c(C=O)c4)nc(N)n3n2)c1
302,0.723,0.371,7.519,Cc1cc(CCN(O)c2nc(N)n3nc(-c4cc(N)co4)nc3n2)ccc1O
303,0.696,0.569,7.534,Nc1nc(N2CCc3ccc(O)c2c3)nc2nc(-c3ccco3)nn12
304,0.649,0.487,8.214,Nc1coc(-c2nc3nc(N4CCc5ccc(O)c4c5)nc(N)n3n2)c1
305,0.658,0.487,6.925,Nc1ccoc1-c1nc2nc(N3CCc4ccc(O)c3c4)nc(N)n2n1
306,0.668,0.338,7.461,N#CC(CNc1nc(N)n2nc(-c3cc(O)co3)nc2n1)c1ccc(O)cc1C=O
307,0.825,0.502,7.469,Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12
308,0.812,0.484,7.604,CNc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12
309,0.74,0.37,7.253,Cc1ccoc1-c1nc2nc(NC#Cc3ccc(O)cc3)nc(N)n2n1
310,0.825,0.502,7.469,Nc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12
311,0.765,0.372,7.533,Nc1nc(NC#Cc2ccc(O)cc2)nc2nc(-c3ccco3)nn12
312,0.755,0.237,6.962,Cc1cc(C)c(-c2nc3nc(NCCc4ccc(O)c(C(=N)O)c4)nc(N)n3n2)o1
313,0.582,0.458,7.949,CC1(Cc2ccc(O)cc2)Nc2nc(n3nc(-c4occc4C=O)nc3n2)N1
314,0.562,0.435,7.905,Cc1cc(C)c(-c2nc3nc(N(ON)C4Cc5ccc(O)c4c5)nc(N)n3n2)o1
315,0.709,0.097,7.556,Nc1nc(N(N)CCc2cc(O)c(O)c(O)c2O)nc2nc(-c3ccc(O)o3)nn12
316,0.759,0.413,7.687,COc1ccc(CCNc2nc(N)n3nc(-c4ccc(O)o4)nc3n2)c(CC#N)c1
317,0.776,0.401,8.789,CCCc1cc(OC)ccc1CCNc1nc(N)n2nc(-c3ccc(O)o3)nc2n1
318,0.723,0.336,8.457,C#Cc1cc(ON)ccc1CCNc1ncn2nc(-c3ccc(O)o3)nc2n1
319,0.749,0.316,8.47,CCCc1cc(ON)ccc1CCNc1nc(N)n2nc(-c3ccc(O)o3)nc2n1
320,0.779,0.555,8.256,Cc1cc(O)cc2c1CCN(c1nc(N)n3nc(-c4ccco4)nc3n1)C2
321,0.749,0.446,8.725,C#Cc1cc(O)ccc1CC(=O)Nc1nc(N)n2nc(-c3cc(C)co3)nc2n1
322,0.77,0.555,8.041,Cc1coc(-c2nc3nc(N4CCc5ccc(O)cc5C4)nc(N)n3n2)c1
323,0.791,0.431,8.063,Cc1cc(ON)ccc1CC(=O)Nc1nc(N)n2nc(-c3ccco3)nc2n1
324,0.733,0.37,8.268,CN(CCc1ccc(O)cc1O)c1nc(N)n2nc(-c3occ(C#N)c3O)nc2n1
325,0.713,0.301,7.805,CN(CCc1ccc(O)cc1N)c1nc(N=O)n2nc(-c3cc(CO)co3)nc2n1
326,0.594,0.492,7.413,Cc1coc(-c2nc3nc4nc(n3n2)NN4C(N)Cc2ccc(O)cc2)c1
327,0.751,0.44,8.025,Cc1coc(-c2nc3nc(N(C)CCc4ccc(O)cc4N)nc(N)n3n2)c1
328,0.751,0.44,8.025,Cc1coc(-c2nc3nc(N(C)CCc4ccc(O)cc4N)nc(N)n3n2)c1
329,0.741,0.275,8.186,Cc1cc(-c2nc3nc(N(C)CCc4ccc(O)cc4N)nc(NO)n3n2)oc1C
330,0.751,0.44,8.025,Cc1coc(-c2nc3nc(N(C)CCc4ccc(O)cc4N)nc(N)n3n2)c1
331,0.751,0.44,8.025,Cc1coc(-c2nc3nc(N(C)CCc4ccc(O)cc4N)nc(N)n3n2)c1
332,0.751,0.44,8.025,Cc1coc(-c2nc3nc(N(C)CCc4ccc(O)cc4N)nc(N)n3n2)c1
333,0.685,0.312,7.609,Cc1cc(CC(N)Nc2nc(N)n3nc(-c4cc(N)co4)nc3n2)ccc1O
334,0.73,0.232,7.684,Cc1oc(-c2nc3nc(N(N)CCc4ccc(O)cc4)nc(NO)n3n2)cc1N
335,0.714,0.214,8.015,NOc1ccc(CCN(N)c2nc(NO)n3nc(-c4occc4O)nc3n2)cc1
336,0.714,0.214,8.015,NOc1ccc(CCN(N)c2nc(NO)n3nc(-c4occc4O)nc3n2)cc1
337,0.7,0.233,8.713,C=C(Cc1ccc(O)cc1)Nc1nc(N)n2nc(-c3occ(N=NO)c3N)nc2n1
338,0.722,0.313,7.517,C=C(Cc1ccc(O)cc1)Nc1nc(NO)n2nc(-c3cc(N)co3)nc2n1
339,0.699,0.21,7.507,C=C(Cc1ccc(O)cc1)Nc1nc(NOCN)n2nc(-c3cc(N)co3)nc2n1
340,0.781,0.396,7.021,N=C(CNc1nc(N)n2nc(-c3ccco3)nc2n1)c1ccc(O)cc1
341,0.722,0.313,7.517,C=C(Cc1ccc(O)cc1)Nc1nc(NO)n2nc(-c3cc(N)co3)nc2n1
342,0.769,0.484,8.219,C=C(Cc1ccc(O)cc1)Nc1nc(N)n2nc(-c3cc(C)c(C)o3)nc2n1
343,0.801,0.384,7.673,ONc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12
344,0.744,0.211,7.518,N=C(CNc1nc(NO)n2nc(-c3ccco3)nc2n1)c1ccc(O)cc1O
345,0.732,0.184,6.833,N=C(CN(N)c1nc(NO)n2nc(-c3ccco3)nc2n1)c1ccc(O)cc1
346,0.641,0.461,7.288,N=C(CN1ONc2nc1nc1nc(-c3ccco3)nn21)c1ccc(O)cc1
347,0.612,0.501,7.074,CN=C(CN1ONc2nc1nc1nc(-c3cc(C)co3)nn21)c1ccc(O)cc1
348,0.641,0.461,7.288,N=C(CN1ONc2nc1nc1nc(-c3ccco3)nn21)c1ccc(O)cc1
349,0.641,0.461,7.288,N=C(CN1ONc2nc1nc1nc(-c3ccco3)nn21)c1ccc(O)cc1
350,0.612,0.501,7.074,CN=C(CN1ONc2nc1nc1nc(-c3cc(C)co3)nn21)c1ccc(O)cc1
351,0.687,0.227,8.328,CN(O)c1nc(N(O)CC(=N)c2ccc(O)cc2)nc2nc(-c3cc(O)co3)nn12
352,0.605,0.434,6.959,CN=C(CN1ONc2nc1nc1nc(-c3cc(O)co3)nn21)c1ccc(O)cc1
353,0.597,0.432,7.018,CN=C(CN1ONc2nc1nc1nc(-c3cc(N)co3)nn21)c1ccc(O)cc1
354,0.641,0.461,7.288,N=C(CN1ONc2nc1nc1nc(-c3ccco3)nn21)c1ccc(O)cc1
355,0.597,0.432,7.018,CN=C(CN1ONc2nc1nc1nc(-c3cc(N)co3)nn21)c1ccc(O)cc1
356,0.715,0.21,7.081,N=C(CNc1nc(NO)n2nc(-c3cc(N)co3)nc2n1)c1ccc(O)cc1
357,0.73,0.249,7.38,Cc1coc(-c2nc3nc(NCC(=N)c4ccc(O)cc4)nc(NO)n3n2)c1
358,0.742,0.244,7.63,Cc1cc(-c2nc3nc(NCC(=N)c4ccc(O)cc4)nc(NO)n3n2)oc1C
359,0.742,0.244,7.63,Cc1cc(-c2nc3nc(NCC(=N)c4ccc(O)cc4)nc(NO)n3n2)oc1C
360,0.599,0.379,6.601,N=C(CN1ONc2nc1nc1nc(-c3cc(N)co3)nn21)c1ccc(O)cc1
361,0.715,0.21,7.081,N=C(CNc1nc(NO)n2nc(-c3cc(N)co3)nc2n1)c1ccc(O)cc1
362,0.715,0.21,7.081,N=C(CNc1nc(NO)n2nc(-c3cc(N)co3)nc2n1)c1ccc(O)cc1
363,0.735,0.324,7.255,N=C(CNc1nc(N)n2nc(-c3cc(N)co3)nc2n1)c1ccc(O)cc1
364,0.677,0.485,8.061,CC1CN(c2nc(N)n3nc(-c4cc(N)co4)nc3n2)c2cc(O)ccc21
365,0.658,0.355,7.659,CC1CN(c2nc(N)n3nc(-c4cc(N)co4)nc3n2)c2cc(OO)ccc21
366,0.533,0.465,8.545,CC1c2ccc(O)cc2N2c3nc(n4nc(-c5cc(N)co5)nc4n3)NC12
367,0.707,0.486,8.366,C=C1Cc2ccc(O)cc2N1c1nc(N)n2nc(-c3cc(N)co3)nc2n1
368,0.682,0.354,7.501,Cc1coc(-c2nc3nc(NC(CC#CO)Cc4ccc(O)cc4)nc(N)n3n2)c1
369,0.644,0.317,6.693,N=C(C1=Nc2nc(nc3nc(-c4ccco4)nn23)N1)c1ccc(O)c(O)c1
370,0.747,0.386,7.613,Nc1nc(NC(O)Cc2ccc(O)cc2)nc2nc(-c3ccco3)nn12
371,0.63,0.2,6.752,N=C(C1=Nc2nc(nc3nc(-c4ccco4)nn23)N1)c1cc(O)c(O)cc1O
372,0.607,0.301,7.337,N=C(C1=Nc2nc(nc3nc(-c4occc4O)nn23)N1)c1ccc(ON)cc1
373,0.627,0.457,7.627,NOc1ccc(CC2=Nc3nc(nc4nc(-c5cc(O)co5)nn34)N2)cc1
374,0.627,0.457,7.627,NOc1ccc(CC2=Nc3nc(nc4nc(-c5cc(O)co5)nn34)N2)cc1
375,0.625,0.569,8.154,CN(C)c1nc(NC2Cc3ccc(O)c2c3)nc2nc(-c3ccco3)nn12
376,0.765,0.274,7.988,NONNc1nc(NCCc2ccc(O)cc2)nc2nc(-c3ccco3)nn12
377,0.634,0.514,7.654,CNc1nc(NC2Cc3ccc(O)c2c3)nc2nc(-c3ccco3)nn12
378,0.607,0.43,7.564,Nc1nc(NC2Cc3ccc(O)c2c3)nc2nc(-c3cc(O)co3)nn12
379,0.634,0.514,7.654,CNc1nc(NC2Cc3ccc(O)c2c3)nc2nc(-c3ccco3)nn12
380,0.62,0.513,7.397,Cc1ccoc1-c1nc2nc(NC3Cc4ccc(O)c3c4)nc(N)n2n1
381,0.604,0.427,8.197,Nc1nc(NC2c3cc(ccc3O)C2N)nc2nc(-c3ccco3)nn12
382,0.608,0.429,7.428,Nc1ccoc1-c1nc2nc(NC3Cc4ccc(O)c3c4)nc(N)n2n1
383,0.753,0.233,8.555,CONNOc1ccc(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)cc1C
384,0.777,0.313,7.613,NOc1ccc(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)cc1C=O
385,0.608,0.412,8.044,CCc1cc2cc(ON)c1OC2CNc1nc(N)n2nc(-c3ccco3)nc2n1
386,0.591,0.347,7.414,Nc1nc(NCCC2=C3C=C(ONNO)C(=C2)C3)nc2nc(-c3ccco3)nn12
387,0.73,0.278,7.218,C=C(Nc1nc(N)n2nc(-c3ccco3)nc2n1)C(=N)c1cc(C)c(O)cc1C=O
388,0.769,0.237,7.773,CCCc1cc(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)ccc1ONN
389,0.569,0.515,7.978,Nc1nc(NC2C3=Cc4cc3cc2c4O)nc2nc(-c3ccco3)nn12
390,0.769,0.237,7.773,CCCc1cc(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)ccc1ONN
391,0.775,0.272,7.636,Cc1cc(CCNc2nc(NN)n3nc(-c4ccco4)nc3n2)ccc1ON
392,0.723,0.134,7.742,N=Cc1c(ONN)ccc(CCNc2nc(N)n3nc(-c4ccco4)nc3n2)c1O
393,0.616,0.505,9.326,Cc1cc2c(C)c(c1)C(Nc1nc(N)n3nc(-c4ccc(N)o4)nc3n1)C2
394,0.721,0.382,7.086,Nc1nc(NCCc2ccc3c(c2O)CONO3)nc2nc(-c3ccco3)nn12
395,0.593,0.475,8.285,N=C1c2ccc(O)cc2N2c3nc(n4nc(-c5ccco5)nc4n3)NC12
396,0.652,0.341,8.234,Cc1cc(OO)c2c(O)c1CC(=O)N2c1nc(N)n2nc(-c3ccco3)nc2n1
397,0.731,0.264,9.236,NOc1ccc(CCN(N)c2nc(N)n3nc(-c4cc(O)co4)nc3n2)cc1
398,0.748,0.35,7.132,C=C(CNc1nc(NO)n2nc(-c3ccco3)nc2n1)c1ccc(ON)cc1
399,0.686,0.258,6.936,C=C(CNc1nc(N=O)n2nc(-c3cc(O)co3)nc2n1)c1ccc(ON)c(O)c1
400,0.734,0.366,7.138,C=C(CNc1nc(N=O)n2nc(-c3ccco3)nc2n1)c1ccc(ON)cc1
401,0.707,0.34,7.716,C=C=C(CNc1ncn2nc(-c3occc3O)nc2n1)c1ccc(ON)cc1
402,0.754,0.527,7.67,C=C=C(CNc1ncn2nc(-c3ccc(C)o3)nc2n1)c1ccc(O)cc1
403,0.754,0.527,7.67,C=C=C(CNc1ncn2nc(-c3ccc(C)o3)nc2n1)c1ccc(O)cc1
404,0.578,0.545,7.931,Nc1nc(N2c3cc4ccc3OC2(N)C4)nc2nc(-c3ccco3)nn12
405,0.77,0.484,6.968,C=C(CNc1nc(N)n2nc(-c3cc(C)c(C)o3)nc2n1)c1ccc(O)cc1
406,0.76,0.329,7.759,Nc1nc(N(N)CCOc2ccccc2)nc2nc(-c3cc(O)co3)nn12
407,0.781,0.558,8.852,CN(CCc1ccccc1)c1nc(N)n2nc(-c3cc(O)co3)nc2n1
408,0.781,0.558,8.852,CN(CCc1ccccc1)c1nc(N)n2nc(-c3cc(O)co3)nc2n1
409,0.728,0.268,7.458,Cc1ccoc1-c1nc2nc(N(C)CCc3ccc(O)c(OO)c3O)nc(N)n2n1
410,0.53,0.308,7.716,N=Nc1nc(NC(O)CC2=C3C=C(O)C(=C2N)C3)nc2nc(-c3ccco3)nn12
411,0.66,0.482,7.78,COc1c2ccc(CCN(C)c3nc(N)n4nc(-c5ccco5)nc4n3)c1OO2
412,0.731,0.282,7.496,CN(CCc1ccc(ONN=O)cc1O)c1nc(N)n2nc(-c3ccco3)nc2n1
413,0.634,0.481,7.908,Cc1ccoc1-c1nc2nc(N(C)CCc3ccc4c(O)c3OO4)nc(N)n2n1
414,0.77,0.504,8.688,COc1cc(O)ccc1CCN(C)c1nc(N)n2nc(-c3occc3C)nc2n1
415,0.77,0.504,8.688,COc1cc(O)ccc1CCN(C)c1nc(N)n2nc(-c3occc3C)nc2n1
416,0.804,0.411,7.59,Nc1nc(NC(=O)Cc2ccc(O)cc2O)nc2nc(-c3ccco3)nn12
417,0.745,0.303,7.962,Cc1cc(C=N)c(-c2nc3nc(NC(=O)Cc4ccc(O)cc4O)nc(N)n3n2)o1
418,0.745,0.303,7.962,Cc1cc(C=N)c(-c2nc3nc(NC(=O)Cc4ccc(O)cc4O)nc(N)n3n2)o1
419,0.779,0.407,7.396,Cc1ccoc1-c1nc2nc(NC(=O)Cc3ccc(O)cc3O)nc(N)n2n1
420,0.745,0.303,7.962,Cc1cc(C=N)c(-c2nc3nc(NC(=O)Cc4ccc(O)cc4O)nc(N)n3n2)o1
421,0.745,0.303,7.962,Cc1cc(C=N)c(-c2nc3nc(NC(=O)Cc4ccc(O)cc4O)nc(N)n3n2)o1
422,0.703,0.442,8.568,Cc1coc(-c2nc3nc(N4Oc5cc(O)ccc5CC4=O)nc(N)n3n2)c1N
423,0.698,0.435,8.154,Cc1coc(-c2nc3nc(N4Oc5cc(O)ccc5CC4=O)nc(NO)n3n2)c1
424,0.756,0.259,8.682,CN(CCc1ccc(O)cc1)c1nc(N)n2nc(-c3cc(CNN)co3)nc2n1
425,0.726,0.331,7.839,CCc1coc(-c2nc3nc(NCCc4ccc(O)cc4O)nc(N=O)n3n2)c1N
426,0.756,0.299,7.327,CCc1coc(-c2nc3nc(NCCc4ccc(O)c(CN)c4)nc(N)n3n2)c1N
427,0.589,0.398,8.771,CCc1coc(-c2nc3nc(N4CC(N)c5ccc(O)c4c5)nc(N)n3n2)c1N
